,Path,Age,Emotion,Class,Features
34,OAF_bean_sad.wav,Old,sad,Old and sad,"[-5.5171814e+02  9.3898018e+01  3.2626316e+01  2.7400211e+01
  1.2044376e+01  1.5325372e+01 -4.5343170e+00  4.9462838e+00
 -1.4656589e+01  1.9373024e+00 -1.4233812e+01  9.4304448e-01
 -1.2615483e+01  3.3726399e+00 -8.7784153e-01 -1.5401134e+00
 -6.9218940e-01  3.5320697e+00  1.4895190e+00 -3.9235125e+00
  4.8648158e-01 -1.8943926e+00 -5.9361525e+00  2.4811375e+00
 -3.3754563e+00  2.9557529e-01 -3.5354975e-01  1.3258290e+00
 -5.7535464e-01  5.2837567e+00  8.8268452e+00  1.1738833e+01
  9.7087469e+00  6.3773546e+00  6.2658405e+00 -7.5574207e-01
  4.2697740e+00  8.9354544e+00  1.0005108e+01  9.9952431e+00]"
35,OAF_beg_angry.wav,Old,angry,Old and angry,"[-4.3069965e+02  5.5167522e+01 -1.1239847e+01  4.9992895e+00
  7.9436618e-01  8.8025770e+00 -3.1246065e+01  1.5437922e+00
 -1.4848012e+01 -3.4135044e-01 -1.3695250e+01  1.2753112e+01
 -1.7458363e+00  6.8600521e+00 -2.8079219e+00  1.3014717e+00
 -5.2654114e+00 -6.4808273e+00 -3.5245063e+00 -9.3294001e+00
 -2.4977329e+00 -2.1165857e-01 -4.1435323e+00  1.0899164e+01
  1.4123850e+01  1.9671478e+01  2.2449013e+01  2.0078789e+01
  1.6670021e+01  1.2661785e+01  8.4975080e+00  8.6978168e+00
  8.4750319e+00  4.6915569e+00  5.3914847e+00 -2.1134585e-01
  2.6932466e+00  5.7759953e+00  4.4570546e+00  4.6968818e+00]"
36,OAF_beg_disgust.wav,Old,disgust,Old and disgust,"[-4.3676465e+02  7.4467789e+01  1.4391661e+01  1.3380858e+01
  1.4942238e+01  4.0062618e+00 -1.7415695e+01  4.4894109e+00
 -1.7775597e+01 -7.4783993e-01 -1.3703715e+01  1.5564190e+00
  7.1382540e-01  3.6499636e+00 -3.7074363e+00  2.1093879e+00
 -4.4045634e+00  3.2316020e+00 -3.1036997e+00 -2.5622549e+00
 -2.5784059e+00 -3.5762780e+00 -4.7317028e+00 -1.6561052e-01
 -4.1149426e+00  1.3505697e-01 -1.2651059e-01  2.1207371e+00
  5.1420359e-03  1.0791337e+00  3.5918996e+00  2.5023966e+00
  2.6381788e+00  3.8800011e+00  6.0956378e+00  5.6487327e+00
  8.6565781e+00  7.8344207e+00  1.0798657e+01  1.0231404e+01]"
37,OAF_beg_fear.wav,Old,fear,Old and fear,"[-4.1838434e+02  5.8662125e+01 -3.5313076e-01  1.9185442e+00
  1.4929671e+00  3.6337721e+00 -2.6235861e+01  2.6732931e+00
 -1.6836395e+01  2.2422016e+00 -2.2938320e+01 -4.1392593e+00
 -7.3090339e+00  4.8634553e+00 -9.0362120e+00  5.0414228e-01
 -6.2047443e+00  1.3485125e-01  6.2820649e-01 -3.1851666e+00
  7.9354129e+00  2.7941832e+01  2.7083876e+01  3.2785873e+01
  2.3960705e+01  7.1776528e+00 -8.2783306e-01  4.8377457e+00
  2.1047134e+00  8.6954823e+00  5.2419245e-01 -4.1776948e+00
 -1.3493972e+00 -4.1250296e+00  1.7657984e+00  8.7445658e-01
 -5.4422636e+00 -4.2969666e+00 -2.6598066e-01  7.9916328e-01]"
38,OAF_beg_happy.wav,Old,happy,Old and happy,"[-4.49259705e+02  8.20612030e+01  1.48571091e+01  9.97100544e+00
 -3.04233098e+00  3.27814841e+00 -2.22348347e+01  7.77026701e+00
 -2.05216675e+01  5.20839500e+00 -1.79838257e+01 -1.59313047e+00
 -3.83647633e+00 -2.60927987e+00 -2.24372816e+00  1.33293450e+00
 -4.49461222e+00  1.62712898e+01  1.39912987e+00  2.33432627e+00
  1.45631564e+00  3.52547824e-01  1.31858385e+00  4.47709084e+00
  1.30436808e-01  4.23144770e+00  1.78503597e+00  7.17239904e+00
  5.06471634e-01  3.36881375e+00 -5.03895164e-01  3.29843378e+00
  6.08325243e+00  2.80889726e+00  4.25146437e+00  5.53607416e+00
  6.51635027e+00  6.12674284e+00  7.66425467e+00  1.02513275e+01]"
39,OAF_beg_neutral.wav,Old,neutral,Old and neutral,"[-5.05475677e+02  6.58680115e+01  1.00963955e+01  2.14328785e+01
  6.33762503e+00  1.26218424e+01 -1.77626019e+01  2.64879251e+00
 -1.68062973e+01  1.26391649e+00 -1.66507168e+01  8.51079559e+00
 -6.51311016e+00  1.00527639e+01  5.33185863e+00  9.37857151e+00
 -3.60096550e+00  6.77517462e+00 -5.10024929e+00  2.14544344e+00
  4.54706812e+00 -2.41050315e+00 -3.43655467e+00  1.21702933e+00
 -6.48315334e+00 -5.36714613e-01 -2.27398205e+00 -1.37313116e+00
 -4.26812983e+00 -4.69256592e+00 -5.57787943e+00  7.59969759e+00
  1.77879200e+01  2.90236912e+01  3.63826447e+01  3.19219151e+01
  2.29738216e+01  6.43463659e+00 -5.97590387e-01  2.35306844e-01]"
40,OAF_beg_ps.wav,Old,ps,Old and ps,"[-4.3038754e+02  8.3596809e+01  3.5656543e+00  9.2941933e+00
  4.4858851e+00 -7.8834218e-01 -2.1071129e+01  8.5589895e+00
 -2.0832510e+01  5.8354259e+00 -2.3999290e+01  1.0088398e+00
 -5.0742249e+00 -1.9214411e+00 -8.7193656e-01  1.0477867e+00
 -1.1535312e+00  8.0232420e+00 -1.8488183e+00  1.3599043e-01
  3.2156732e+00  3.3793125e+00  1.1327647e+00  7.6780505e+00
 -3.8555789e+00  4.3181534e+00 -3.1199183e+00  5.8593516e+00
  7.8733867e-01  2.9033062e-01  1.7657957e+00  1.7083193e+00
  4.1152363e+00  5.6879463e+00  9.6213484e+00  1.2081130e+01
  1.2879696e+01  1.1724106e+01  1.0849169e+01  7.7668552e+00]"
41,OAF_beg_sad.wav,Old,sad,Old and sad,"[-5.5652380e+02  8.9176582e+01  2.0862112e+01  2.7290529e+01
  1.7656273e+01  1.7431419e+01 -1.9765753e+01 -1.1660927e+01
 -1.5600584e+01  9.1169500e+00 -1.5057704e+01  5.2646608e+00
 -3.9135940e+00  4.7690649e+00 -3.2924738e+00 -3.1868699e+00
 -9.4235651e-03  5.7319570e+00  7.5548267e-01 -7.9597917e+00
  4.3315086e+00 -2.8882658e+00 -1.7973288e+00 -2.4283493e+00
 -6.6549859e+00  6.1559165e-01 -1.3690374e+00 -6.0309952e-01
  1.0785981e+00  7.8773293e+00  7.5579028e+00  1.3129560e+01
  1.1028473e+01  7.0763454e+00  6.1085048e+00  4.9937353e+00
  9.4239960e+00  1.0165911e+01  1.2048923e+01  1.5590074e+01]"
42,OAF_bite_angry.wav,Old,angry,Old and angry,"[-3.96929901e+02  5.74159660e+01 -1.68096943e+01  3.20325804e+00
 -9.48109722e+00  2.86900520e+00 -2.72796478e+01  4.99223614e+00
 -1.64624176e+01  1.99361289e+00 -1.42943735e+01  8.51221657e+00
 -7.22884417e+00  4.20957756e+00 -2.36852193e+00 -2.90755071e-02
 -3.73126459e+00 -6.44965982e+00 -6.61927986e+00 -1.13866177e+01
  6.15600586e+00  1.60758648e+01  1.97108116e+01  3.06795902e+01
  2.59760990e+01  1.27431402e+01  6.50746202e+00  1.02997875e+00
  1.74255037e+00  8.96842670e+00  3.57956934e+00  4.35918760e+00
  2.03246164e+00 -2.38604426e+00  6.04391527e+00  1.38905692e+00
  1.19397211e+00 -2.00804919e-01 -1.00345719e+00  9.38622594e-01]"
43,OAF_bite_disgust.wav,Old,disgust,Old and disgust,"[-4.7713199e+02  7.5035805e+01  1.7456575e+01  1.4702545e+01
  9.0999851e+00  1.3795371e+01 -1.4072084e+01  9.5925961e+00
 -1.9493946e+01  3.7136455e+00 -1.3020643e+01  3.2661214e+00
 -5.7482939e+00  4.9737391e+00 -1.4258577e+00  1.6773070e+00
 -6.1552572e+00  5.0836649e+00 -1.3366230e+00 -2.3235478e+00
 -2.8839496e-01 -1.1164902e+00 -2.0909209e+00 -8.6122423e-01
 -1.6375117e+00  1.6404608e+00 -6.7532486e-01  3.0691252e+00
 -3.5185418e-01  1.8740354e+00  2.0161805e+00  2.6072087e+00
  1.1572560e+00  3.4421916e+00  3.6587474e+00  5.1941257e+00
  8.2785435e+00  7.7235336e+00  1.0825832e+01  7.7695079e+00]"
44,OAF_bite_fear.wav,Old,fear,Old and fear,"[-4.4453900e+02  6.7769051e+01  5.1340013e+00  3.7481093e+00
 -4.6474662e+00  9.1904230e+00 -1.7809418e+01  8.8402348e+00
 -2.2906307e+01  2.6280124e+00 -2.2150694e+01 -4.3997507e+00
 -1.0488003e+01  3.6050632e+00 -5.2850995e+00  3.7200322e+00
 -4.1225920e+00  6.6172390e+00 -1.3882742e+00 -5.0542984e+00
  2.2483830e+00  1.9936834e+01  1.8263111e+01  3.4308556e+01
  2.4130514e+01  1.8415525e+01  3.8699605e+00  4.8868618e+00
 -1.9769863e+00  6.1554580e+00 -2.0829735e+00 -1.2980771e+00
 -1.0143064e+00 -3.6648970e+00  6.9485631e+00 -2.1755526e+00
 -5.1884074e+00 -2.9673070e-01 -2.4246921e-01 -1.5767666e+00]"
45,OAF_bite_happy.wav,Old,happy,Old and happy,"[-4.7052359e+02  8.9384575e+01  1.7575329e+01  4.3109260e+00
 -1.4777097e+00  9.6488953e+00 -1.5673663e+01  7.8119392e+00
 -2.0217478e+01 -1.2314005e+00 -1.8509466e+01 -8.0065757e-01
 -6.9673710e+00  1.8750376e+00  2.0378733e-01  8.5046881e-01
  2.4456353e-01  1.4727036e+01  3.6606890e-01 -1.4804100e-01
  3.7393796e-01  1.1823759e+00  3.4435699e+00  5.5033817e+00
  1.0680654e-01  8.5201292e+00  3.4609597e+00  6.2613168e+00
 -2.2375330e-01  4.6719246e+00  6.9881779e-01  5.1962667e+00
  4.6208863e+00  3.4360001e+00  3.7293456e+00  5.2253509e+00
  5.8471932e+00  3.6690731e+00  5.9794502e+00  6.4725928e+00]"
46,OAF_bite_ps.wav,Old,ps,Old and ps,"[-441.62085      78.90919       8.145156      8.653591      4.3346205
    0.882208    -10.811497      9.948437    -19.364475      0.53591067
  -14.818714     -1.5309826    -1.417187      1.3053526    -1.5606748
    0.6929199    -2.975716      8.262308     -1.517031      1.7430904
    4.519238      4.3320427    -1.0498446     2.5856924     2.3970137
    5.116833      0.9966899     3.9603        0.77207714    4.8130097
    4.0616355     2.626091      5.1320477     3.2652433     8.315846
    3.4017897     7.58143       6.100044      7.786199      8.592987  ]"
47,OAF_bite_sad.wav,Old,sad,Old and sad,"[-5.2236096e+02  7.6096916e+01  2.0159267e+01  1.7629969e+01
  1.2551882e+01  1.6126228e+01 -8.5774879e+00 -4.4982634e+00
 -9.8909044e+00  5.1300550e+00 -9.1946621e+00  6.2970920e+00
 -5.1855917e+00  7.4436536e+00  4.6702332e+00 -3.2977824e+00
  1.3470875e+00  3.7188640e+00  4.4366279e+00 -3.7586794e+00
  4.5843945e+00  4.9258798e-01 -2.0197389e+00 -2.0450267e-01
 -1.3405856e+00  2.5310822e+00 -3.6108676e-02  2.6920333e+00
  2.6795142e+00  7.4716473e+00  7.1946735e+00  1.2290017e+01
  9.1168051e+00  5.8163514e+00  5.1110749e+00  2.6255801e+00
  6.6250677e+00  6.1510906e+00  1.0431762e+01  1.0012701e+01]"
48,OAF_boat_angry.wav,Old,angry,Old and angry,"[-4.3170618e+02  7.7956490e+01  3.4344223e+00 -3.2640679e+00
 -1.4377039e+01  5.0358891e+00 -2.1183079e+01  4.6337595e+00
 -2.2290323e+01 -3.2742784e+00 -1.2889793e+01  2.5376420e+00
 -4.2972302e+00  9.6466026e+00 -3.2997534e+00  2.1106081e+00
 -2.6215339e-01 -3.0592623e-01 -2.7592690e+00 -1.6350288e+01
 -5.5978866e+00 -4.8385792e+00 -9.3258390e+00  5.1311870e+00
  1.4657477e+01  2.4347935e+01  3.0169413e+01  3.0765699e+01
  1.4947744e+01  6.9872518e+00  1.6630787e+00  4.8648257e+00
  8.9511986e+00  5.1108408e-01  6.1983328e+00 -2.7585592e+00
  2.6590163e-01  7.8345227e+00  1.6172775e+00  1.0840874e-01]"
49,OAF_boat_disgust.wav,Old,disgust,Old and disgust,"[-4.6248981e+02  9.5392876e+01  2.8481344e+01  1.2618227e+01
 -4.1047363e+00  4.8475428e+00 -1.4038216e+01  4.7124677e+00
 -1.8314747e+01  3.9360535e-01 -1.0480100e+01 -9.9227124e-01
 -3.9158747e+00  1.7982655e+00 -4.5972509e+00 -1.8876182e+00
 -5.7198601e+00  4.4033337e+00 -2.4191809e+00 -2.9008789e+00
  1.0320276e+00 -5.8950996e+00 -2.7277942e+00  1.2581600e+00
 -6.4172202e-01  4.4856915e+00 -1.1561967e-01  2.9954343e+00
  2.1262531e+00  2.0367458e+00  3.7406142e+00  2.7875588e+00
  2.3363862e+00  6.3329947e-01  3.2850659e+00  2.2954900e+00
  2.9245632e+00  6.7002468e+00  5.8777504e+00  7.5877495e+00]"
50,OAF_boat_fear.wav,Old,fear,Old and fear,"[-4.7437793e+02  6.9009758e+01  1.2645192e+01  3.6967578e+00
 -8.9122572e+00  6.5848041e+00 -1.5286247e+01  6.8225174e+00
 -2.0626572e+01  3.0201125e+00 -1.7499634e+01 -5.4072146e+00
 -7.9009104e+00  7.1536703e+00 -2.8779478e+00  5.9660244e+00
 -4.8265572e+00  6.5096178e+00 -8.5479075e-01  1.0790017e+00
  9.8308640e+00  2.2728676e+01  1.6189804e+01  2.5755821e+01
  1.6938133e+01  9.2046232e+00  5.9830518e+00  9.1805649e+00
  2.6993768e+00  7.5536566e+00  7.3673153e-01 -6.7921150e-01
  1.4759596e-01 -2.9114709e+00  4.1688766e+00  9.6599627e-01
 -3.5854273e+00 -1.7165065e-01 -2.6133487e-01  9.0676999e-01]"
51,OAF_boat_happy.wav,Old,happy,Old and happy,"[-4.7803235e+02  1.0060482e+02  2.1478727e+01  9.1242421e-01
 -1.4651006e+01 -3.2880521e-01 -1.5387402e+01  1.3878406e+00
 -2.3247002e+01  2.9452908e+00 -1.5929760e+01 -4.5961452e+00
 -3.3188403e+00  2.0043752e+00 -3.0196649e-01  8.1448803e+00
  4.6977777e+00  1.3835939e+01  1.2340332e+00  3.9692779e+00
  4.9639339e+00  8.6812105e+00  3.3970282e+00  4.4781570e+00
 -1.0066725e+00  3.2659962e+00  6.0763818e-01  3.6799369e+00
 -2.1171572e+00  7.3563414e+00  5.7468047e+00  4.6415725e+00
  4.1231976e+00  2.8137424e+00  5.5963755e+00  4.9604683e+00
  4.0569959e+00  4.9598231e+00  6.2698302e+00  8.7630424e+00]"
52,OAF_boat_neutral.wav,Old,neutral,Old and neutral,"[-5.1581335e+02  9.0970009e+01  2.3580029e+01  1.5595789e+01
  2.2813541e-01  1.0370640e+01 -5.8912749e+00  2.6515834e+00
 -1.8539759e+01  6.7646689e+00 -1.8559969e+01  2.5680790e+00
 -1.0441608e+01  4.6884999e+00  5.0407400e+00  5.7506304e+00
 -1.8831323e+00  8.7472391e+00 -3.7611654e+00  6.4335167e-01
  2.4711301e+00  2.5186622e+00 -3.3671024e+00  7.9296750e-01
 -8.3604994e+00 -2.4126577e+00 -4.4132915e+00 -6.3449967e-01
 -2.8152058e+00 -1.5300448e+00 -5.2571130e+00 -5.3291712e+00
 -6.5837612e+00  1.3746972e+00  1.6767965e+01  2.0261570e+01
  3.3417336e+01  3.5343853e+01  2.4589800e+01  1.1202039e+01]"
53,OAF_boat_ps.wav,Old,ps,Old and ps,"[-4.7775116e+02  9.5906578e+01  9.9304667e+00  8.2225094e+00
 -1.1132050e+01  2.1747973e+00 -2.2116783e+01  3.9720464e+00
 -2.4781950e+01  1.0149939e+00 -6.2417803e+00 -5.6247039e+00
 -6.2660342e-01  2.9579821e+00 -3.1246414e+00  9.7479057e-01
  2.6217091e+00  4.1707230e+00  4.4611726e+00  2.4375434e+00
  1.4939789e+00  3.4112924e-01 -2.3967276e+00  7.6255426e+00
  2.8564575e+00  8.6368027e+00  4.3158889e+00  7.1868906e+00
  3.8739896e+00  2.3634045e+00  1.6341594e+00  3.0486450e-01
  5.9708924e+00  6.6601562e+00  1.5353059e+01  1.0877935e+01
  9.6346521e+00  8.7382221e+00  5.6910124e+00  3.1564957e-01]"
54,OAF_boat_sad.wav,Old,sad,Old and sad,"[-5.4070563e+02  8.8764465e+01  2.8952827e+01  2.1233978e+01
  6.8070455e+00  1.1250209e+01 -5.0646224e+00  1.3387750e+00
 -9.3755741e+00  2.3080528e+00 -9.2676029e+00  4.5761399e+00
 -6.2773466e+00  5.2135320e+00  6.2268645e-01  1.3317332e-01
  3.5122092e+00  5.1692410e+00  1.0544431e+00 -3.3586218e+00
  6.3395250e-01 -1.4975951e+00 -4.2025599e+00  1.2935321e+00
 -3.6979389e+00  2.2439911e+00 -1.2821178e-02  2.9232183e+00
  1.0048726e+00  4.1006484e+00  7.8777056e+00  9.6835928e+00
  6.4442925e+00  4.4878631e+00  9.5329103e+00  5.8503933e+00
  1.0953923e+01  1.3578510e+01  8.8159542e+00  7.8568072e+00]"
55,OAF_bone_angry.wav,Old,angry,Old and angry,"[-393.418       64.74401     13.810481     3.7095435  -21.31136
    1.0483851  -15.186644     5.395501   -23.407724     4.1007605
  -16.313564     3.4670143   -4.5955353    4.293295    -4.634151
   -2.1688604   -2.7676811    2.1390145   -2.4648852  -10.80004
   -5.7130127   -7.73693    -10.098945     1.2948854    7.2651086
   18.148855    25.395744    24.863441    17.939955     6.876011
    5.7307673    5.7771206    8.127477     3.314257     8.062912
    0.7794886    0.962345     9.548294     0.6801307    1.4170607]"
56,OAF_bone_disgust.wav,Old,disgust,Old and disgust,"[-4.8230307e+02  1.0136078e+02  3.6891857e+01  5.9033246e+00
 -1.7099098e+00  2.2263861e+00 -1.5717196e+01  8.0363874e+00
 -2.6306173e+01  3.4698517e+00 -1.0796620e+01 -2.1302443e+00
 -5.8854737e+00  3.0759437e+00 -4.4380546e+00 -1.1700774e+00
 -4.6370196e+00 -1.0690161e-01 -3.3248456e+00 -1.2897512e+00
 -9.2614315e-02 -3.8119020e+00 -3.0699127e+00  3.0626056e+00
 -2.5048103e+00  4.5156183e+00  5.2772921e-02  2.9792707e+00
  1.8551221e+00  4.3255858e+00  3.6810772e+00  2.5981524e+00
  3.7436101e+00  1.3892894e+00  4.1691842e+00  5.5786753e-01
  4.8295178e+00  7.6831422e+00  9.0802422e+00  1.1302775e+01]"
57,OAF_bone_fear.wav,Old,fear,Old and fear,"[-4.1576459e+02  6.5700974e+01  9.5851698e+00  4.4889526e+00
 -1.7525148e+01  3.5079036e+00 -1.9119692e+01  9.3883724e+00
 -2.7149353e+01  1.6591487e+00 -2.0043276e+01 -5.7413759e+00
 -1.1407934e+01  6.2353501e+00 -8.9257612e+00  3.3068819e+00
 -5.4557052e+00  2.4835017e+00  4.8891144e+00  8.4364977e+00
  2.1340601e+01  3.9930077e+01  3.3229439e+01  2.6302309e+01
  1.1217993e+01 -6.4185232e-01 -5.9288192e+00  5.5823050e+00
  5.9068022e+00  2.4526210e+00 -4.5930514e+00 -6.7763395e+00
  1.8273580e+00  2.3846247e+00  9.7029108e-01 -7.8747787e+00
 -8.0145626e+00  5.8300931e-02 -1.2560360e+00 -1.1738926e+00]"
58,OAF_bone_happy.wav,Old,happy,Old and happy,"[-4.79132080e+02  1.00342438e+02  2.48844776e+01  3.46372414e+00
 -1.56817913e+01  8.07768345e+00 -1.72966442e+01  6.75037050e+00
 -1.90343189e+01  1.21558592e-01 -1.62500420e+01 -1.05153055e+01
 -7.12715912e+00  4.29321975e-01 -3.04838270e-01  6.22504187e+00
 -4.46564198e-01  1.15531530e+01  1.05036712e+00 -1.02562082e+00
  3.81162786e+00  4.55358458e+00  2.04259825e+00  5.38194656e+00
 -4.60862541e+00  5.29741192e+00  2.06824517e+00  6.69285345e+00
  2.43846273e+00  5.10367393e+00  4.19505835e+00  4.59748793e+00
  4.99812841e+00  1.93452075e-01  2.54168057e+00  1.73150063e+00
  3.58693957e+00  1.91450942e+00  3.40740800e+00  7.08671141e+00]"
59,OAF_bone_neutral.wav,Old,neutral,Old and neutral,"[-5.5839380e+02  8.8363029e+01  2.3657936e+01  1.8695576e+01
  7.2268826e-01  1.4575382e+01 -3.5821745e+00  3.3470528e+00
 -1.6945528e+01  1.8586318e+00 -1.2549047e+01  9.4567508e-02
 -3.7022393e+00  7.2705550e+00  5.6550279e+00  6.2592578e+00
 -4.2445111e+00  3.7038009e+00  5.2307475e-01 -2.1529946e+00
  1.1147841e+00  1.9376922e+00 -4.1555815e+00  9.8619825e-01
 -2.4118357e+00 -4.9659461e-01 -7.4102187e+00 -1.9292809e+00
 -7.7010083e-01 -3.5120746e-01 -3.7434046e+00 -2.9784102e+00
 -6.8424802e+00 -4.8939281e+00  7.1599040e+00  1.5324784e+01
  3.1572289e+01  3.6054104e+01  3.0375483e+01  2.2548769e+01]"
60,OAF_bone_ps.wav,Old,ps,Old and ps,"[-458.97403     98.62229     25.771746     7.542204    -9.101087
    4.032634   -15.065925    11.059005   -23.109304     4.388851
  -12.654563    -5.4184165   -1.6924071    1.3080103   -7.3784337
   -0.5726325   -0.9569129    4.0209785   -1.1168236    0.9950162
    2.4052477    0.7718708    1.8632598    3.6990035   -2.7083368
    6.111907    -2.5926614    4.9574637    0.8801447    4.0793877
    1.3611917   -1.7988045    2.1832376   -0.8659278    4.8061776
    4.1909223    7.509966    11.484241    11.38339      9.55684  ]"
61,OAF_bone_sad.wav,Old,sad,Old and sad,"[-5.3378363e+02  9.5405212e+01  3.3461536e+01  2.5639400e+01
  7.4663968e+00  1.2231153e+01 -1.4288369e+01 -5.3721447e+00
 -1.7893265e+01  4.7028737e+00 -1.5333707e+01  4.7178011e+00
 -8.8208780e+00  8.1358089e+00  1.1433216e+00 -3.1307881e+00
  2.7282646e+00 -4.6283979e-02  1.5232692e+00 -4.2028904e+00
  5.2117686e+00 -5.7593322e-01 -5.4423413e+00 -3.6482167e-01
 -8.0647860e+00  1.5594810e+00 -3.8866262e+00 -3.1118517e+00
 -2.8242786e+00 -2.6218345e+00  2.6432698e+00  1.0119419e+01
  6.4686608e+00  1.0910343e+01  1.0977603e+01  3.1672215e+00
  7.5863461e+00  8.1496696e+00  1.4054445e+01  1.8299480e+01]"
62,OAF_book_angry.wav,Old,angry,Old and angry,"[-4.0623962e+02  5.0737301e+01 -1.2054404e+01 -8.3772030e+00
 -1.4825613e+01  1.2328173e+01 -2.2863796e+01  1.4686962e+00
 -2.2348043e+01 -7.5232929e-01 -1.2128282e+01  1.4520483e+01
 -9.5738649e-01  8.8902197e+00 -9.6957870e-02  4.8321584e-01
 -8.1569147e+00 -7.5017405e+00 -2.8769569e+00 -5.9305582e+00
  7.7591193e-01  1.1465819e+01  8.3651686e+00  2.4695131e+01
  2.8415266e+01  2.0212000e+01  1.2181344e+01  9.0041351e+00
  6.7717543e+00  8.6587572e+00  7.4440036e+00  6.1443248e+00
  3.1903253e+00 -3.1514125e+00  3.4452622e+00  2.5855606e+00
  1.2485042e+00  2.3479693e+00 -1.2096809e+00  6.6949069e-01]"
63,OAF_book_disgust.wav,Old,disgust,Old and disgust,"[-4.6440778e+02  8.9008400e+01  1.8522835e+01  8.2930508e+00
 -1.5797026e+00  1.2564525e+01 -1.2169751e+01  7.8703837e+00
 -2.2607573e+01  5.1469088e+00 -1.7967768e+01  6.9394526e+00
 -5.8797569e+00  4.4192328e+00  7.7722335e-01 -2.1728714e+00
 -4.6713872e+00  3.5819786e+00 -6.9686651e-01 -3.8353608e+00
  6.8663597e-01 -4.4467211e+00 -3.0028872e+00 -1.0750436e+00
 -1.0695655e+00  3.3455856e+00  1.3294533e+00  5.0019779e+00
  3.4770899e+00  4.6733370e+00  4.0531926e+00  5.5480237e+00
  3.8167613e+00  7.4625626e-02  2.0077233e+00  3.0603962e+00
  8.0407076e+00  1.1642754e+01  1.4673434e+01  1.0457891e+01]"
64,OAF_book_fear.wav,Old,fear,Old and fear,"[-4.6761188e+02  6.8563515e+01  1.3376508e+01  1.4148843e+00
 -9.9024820e+00  1.2702992e+01 -1.6316673e+01  3.7065077e+00
 -2.1341017e+01  6.7825737e+00 -2.3002382e+01 -2.3010707e+00
 -9.9925900e+00  2.1692724e+00 -6.9733596e-01  4.4943953e+00
 -4.7784371e+00  5.3061695e+00 -2.0160074e+00 -2.6427233e+00
  4.7919736e+00  1.4982681e+01  1.6528183e+01  3.1402388e+01
  2.6831507e+01  2.1388952e+01  9.3796721e+00  4.0255041e+00
 -3.4094350e+00  3.5924456e+00  1.5202651e+00  5.2478256e+00
  1.0647487e-01 -4.6175361e+00  4.5322865e-01  1.8307527e+00
 -2.0395230e-01 -5.6429088e-01 -6.5250988e+00 -1.9156116e+00]"
65,OAF_book_happy.wav,Old,happy,Old and happy,"[-4.6874261e+02  9.1046806e+01  1.6983637e+01 -3.9421260e+00
 -5.1469584e+00  8.7563572e+00 -1.5340396e+01  2.1231847e+00
 -1.8966496e+01  6.0215197e+00 -1.5491635e+01  1.4873333e+00
 -5.6838655e+00  7.3042780e-01  2.5133429e+00  1.4953812e+00
 -7.2786081e-01  1.4431822e+01 -3.1773856e+00  1.6466452e-01
 -3.8342497e-01  1.8059822e+00  1.8881464e+00  4.6579971e+00
  5.3707367e-01  7.8221531e+00  3.4334273e+00  8.7890167e+00
  1.1195222e+00  4.0302315e+00  3.0977705e+00  5.1463485e+00
  5.3986969e+00  3.1121011e+00  3.8112669e+00  4.1615801e+00
  4.8289061e+00  4.7574844e+00  6.4869533e+00  7.0786214e+00]"
66,OAF_book_neutral.wav,Old,neutral,Old and neutral,"[-5.1710492e+02  7.7512451e+01  1.5271063e+01  1.1889790e+01
 -1.5023485e+00  1.5686761e+01 -5.1696601e+00 -2.2008660e+00
 -1.9237343e+01  9.6080935e-01 -2.1061661e+01  7.6477733e+00
 -7.1040683e+00  9.7673035e+00  1.0160614e+01  5.0388403e+00
 -7.0199430e-01  7.0366211e+00 -3.3995619e+00  1.6514577e-01
  4.0751538e+00  2.8255494e+00 -6.0084367e+00 -2.8630558e-01
 -7.3386703e+00 -2.7256393e+00 -4.3471208e+00 -2.3533745e+00
 -4.8318869e-01 -2.6923544e+00 -1.0463867e+01 -2.5745192e+00
 -1.2684721e-01  1.3899087e+01  3.2139038e+01  3.6822136e+01
  3.9739319e+01  2.5979433e+01  6.5271435e+00 -2.3909838e+00]"
67,OAF_book_ps.wav,Old,ps,Old and ps,"[-4.4229428e+02  8.7280144e+01  9.3365498e+00 -6.9757420e-01
 -3.0036690e+00  3.8431578e+00 -1.3491936e+01  6.9516120e+00
 -2.0394733e+01  7.2118111e+00 -1.7940556e+01  1.0308607e+00
 -4.5563998e+00  1.8943733e+00 -1.3639817e+00 -1.2328595e+00
 -5.5141597e+00  9.0202093e+00 -3.0673542e+00  3.8677142e+00
  4.8150232e-01  5.4279647e+00 -6.6104698e-01  2.6900749e+00
  1.5498467e-01  5.9033256e+00  3.5449600e-01  9.5959425e+00
  2.6931388e+00  5.7121954e+00  1.8612456e+00 -1.2536272e+00
  1.2547710e+00  2.2767954e+00  8.9222059e+00  1.1047275e+01
  1.2956766e+01  1.0747445e+01  6.7260990e+00  6.1467156e+00]"
